Time (s),Range (mm),Range Avg 3 (mm),Range Avg 5 (mm),Range Avg 8 (mm),Range Avg 10 (mm),Lumens (0dB),Velocity Avg 3 (mm/s),Velocity Avg 10 (mm/s),Velocity Avg 3 Manual (mm/s),Average of Vel Avg 3,Average of Manual Vel Avg 3
93.1,43,42.666666666666664,43.8,44.0,43.8,13.95,-3.5797491039433282,0.9905913978494709,-8.88888888888941,-4.783452807646654,-5.74074074074085
93.26,44,43.0,43.8,44.0,43.9,14.46,3.717320261438047,0.8537581699346646,2.0833333333332074,-2.155457164945114,-3.6574074074076415
93.44,45,44.0,43.4,44.125,44.1,14.27,1.3131313131316062,-0.22222222222214327,5.555555555555784,0.48356749020877504,-0.4166666666668002
93.59,42,43.666666666666664,43.2,43.75,43.9,14.34,1.87724014336942,0.21908602150548973,-2.222222222222154,2.302563905979691,1.8055555555556184
93.75,47,44.666666666666664,44.2,44.125,44.2,14.14,1.0416666666666856,0.3125,6.250000000000133,1.4106793743892372,3.1944444444445934
93.91,43,44.0,44.2,43.625,44.0,15.04,1.4247311827953695,-0.2607526881721185,-4.166666666666741,1.447879330943825,-0.04629629629624817
94.06,45,45.0,44.4,43.875,44.1,14.34,1.9528619528615536,-0.1414141414142165,6.666666666666414,1.4730866007745362,2.9166666666666075
94.24,45,44.333333333333336,44.4,44.25,43.9,12.93,1.9528619528615252,0.5858585858584604,-3.7037037037038427,1.7768183628394827,-0.4012345679013845
94.39,46,45.333333333333336,45.2,44.625,44.2,12.93,3.4408602150535614,1.9395161290322278,6.666666666666414,2.4488613735922136,3.209876543209667
94.55,45,45.333333333333336,44.8,44.75,44.5,12.86,0.0,1.5625000000000284,0.0,1.7979073893050288,0.987654320987529
94.71,45,45.333333333333336,45.2,44.75,44.7,12.8,-4.1666666666662024,1.4210854715202004e-13,0.0,-0.24193548387088035,2.2222222222221433
94.87,42,44.0,44.6,44.75,44.5,12.93,-4.411764705881836,-0.6617647058822769,-8.333333333332785,-2.8594771241826797,-2.77777777777759
95.05,45,44.0,44.6,44.5,44.5,12.99,-2.1978021978020053,1.4210854715202004e-14,0.0,-3.592077856783348,-2.77777777777759
95.26,42,43.0,43.8,44.375,44.5,13.12,-0.615563298489775,-0.7682926829269121,-4.761904761904582,-2.4083767340578723,-4.365079365079117
95.46,44,43.666666666666664,43.6,44.25,44.2,13.18,-1.0751237067021293,-1.0006747638327056,3.333333333333511,-1.2961630676646365,-0.4761904761903513
95.65,42,42.666666666666664,43.0,43.875,44.1,13.31,-3.526276889562908,-1.1249854125335617,-5.263157894736511,-1.7389879649182707,-2.2305764411025217
95.87,41,42.333333333333336,42.8,43.25,43.7,13.38,-1.5520655055539123,-1.3752139333534927,-1.5151515151515014,-2.051155367272983,-1.1483253588514952
96.08,43,42.0,42.4,43.0,43.5,13.38,0.9330236159503187,-0.9767711962834227,-1.5873015873016458,-1.3817729263888339,-2.7885369990632145
96.28,44,42.666666666666664,42.8,42.875,43.3,13.38,3.2559039876113474,-0.9767711962833943,3.333333333333274,0.8789540326692512,0.07696007696004721
96.49,43,43.333333333333336,42.6,43.0,43.1,13.38,0.19036894036921126,-1.4760296010295235,3.1746031746032917,1.4597655146436257,1.6402116402116451
96.65,42,43.0,42.6,42.625,42.8,13.38,1.4210854715202004e-13,1.4210854715202004e-13,-2.0833333333332074,1.1487576426602335,1.4748677248677913
96.81,45,43.333333333333336,43.4,43.0,43.1,13.38,3.125000000000057,0.9375000000000284,2.0833333333333925,1.1051229801231368,1.058201058201164
96.97,45,44.0,43.8,43.125,43.1,13.38,5.208333333333428,0.9375000000000284,4.166666666666741,2.777777777777876,1.3888888888889805
97.13,45,45.0,44.0,43.5,43.4,13.38,1.8772401433693915,0.907258064516185,6.250000000000133,3.403524492234292,4.166666666666761
97.28,44,44.666666666666664,44.2,43.875,43.4,13.38,-3.1630824372760173,0.30241935483871885,-2.222222222222154,1.3074970131422674,2.7314814814815787
97.44,43,44.0,44.4,43.875,43.5,13.38,-4.1666666666667425,0.9375000000000284,-4.166666666666741,-1.8175029868577894,-0.046296296296248464
97.6,43,43.333333333333336,44.0,43.75,43.7,13.38,-4.166666666666741,1.2500000000000444,-4.166666666666741,-3.832138590203167,-3.51851851851854
